Employee_ID,Age,Gender,Region,Industry,Job_Role,Years_of_Experience
EMP2778,23,Male,Oceania,Consulting,Data Scientist,19
EMP2779,45,Non-binary,Oceania,Healthcare,Software Engineer,25
EMP2780,46,Male,Africa,Consulting,Sales,24
EMP2781,24,Female,South America,IT,Designer,31
EMP2782,48,Non-binary,Asia,Education,Designer,2
EMP2783,55,Female,Africa,Retail,Sales,31
EMP2784,36,Prefer not to say,Asia,Retail,HR,28
EMP2785,39,Prefer not to say,Africa,Healthcare,Sales,4
EMP2786,24,Female,Oceania,Finance,Software Engineer,10
EMP2787,48,Male,Asia,Manufacturing,Sales,26
EMP2788,52,Female,Oceania,Retail,Data Scientist,17
EMP2789,36,Non-binary,Europe,Healthcare,Marketing,33
EMP2790,57,Female,South America,Healthcare,Sales,17
EMP2791,27,Male,Africa,Retail,Marketing,16
EMP2792,31,Non-binary,Oceania,Education,Data Scientist,31
EMP2793,49,Male,Africa,Education,Marketing,34
EMP2794,60,Prefer not to say,South America,Finance,Sales,2
EMP2795,52,Male,Europe,Healthcare,Software Engineer,4
EMP2796,27,Female,South America,Healthcare,Data Scientist,35
EMP2797,55,Male,Africa,Healthcare,Marketing,20
EMP2798,33,Non-binary,South America,IT,Designer,28
EMP2799,49,Prefer not to say,North America,Finance,Project Manager,6
EMP2800,32,Non-binary,Africa,Healthcare,HR,9
EMP2801,23,Non-binary,Oceania,Consulting,HR,32
EMP2802,35,Male,Europe,Healthcare,Sales,10
EMP2803,53,Non-binary,South America,Healthcare,HR,19
EMP2804,37,Male,Asia,Manufacturing,Marketing,27
EMP2805,50,Non-binary,Africa,Consulting,Sales,23
EMP2806,50,Prefer not to say,Africa,Healthcare,Sales,13
EMP2807,50,Male,Oceania,Healthcare,HR,18
EMP2808,54,Female,South America,Consulting,Project Manager,27
EMP2809,47,Female,Africa,Finance,HR,26
EMP2810,30,Prefer not to say,Europe,Healthcare,Sales,29
EMP2811,22,Non-binary,Europe,Manufacturing,Software Engineer,14
EMP2812,31,Non-binary,Asia,Manufacturing,Data Scientist,22
EMP2813,33,Female,North America,Retail,Designer,33
EMP2814,22,Male,Oceania,IT,Marketing,30
EMP2815,38,Female,Oceania,Finance,Project Manager,22
EMP2816,38,Male,Oceania,Consulting,HR,21
EMP2817,36,Female,Asia,Retail,HR,19
EMP2818,47,Male,Africa,Healthcare,Project Manager,7
EMP2819,37,Non-binary,Africa,IT,Data Scientist,26
EMP2820,38,Non-binary,Europe,Consulting,Project Manager,16
EMP2821,39,Non-binary,Oceania,Healthcare,Project Manager,3
EMP2822,29,Male,Oceania,Consulting,Project Manager,11
EMP2823,38,Prefer not to say,Europe,Manufacturing,Data Scientist,26
EMP2824,40,Non-binary,Asia,Healthcare,Data Scientist,3
EMP2825,31,Prefer not to say,South America,Consulting,Designer,24
EMP2826,33,Non-binary,Africa,Education,Sales,11
EMP2827,50,Male,South America,Manufacturing,Sales,16
EMP2828,59,Non-binary,Oceania,Consulting,Sales,3
EMP2829,42,Female,Asia,Education,Designer,21
EMP2830,29,Non-binary,South America,Manufacturing,Sales,1
EMP2831,26,Female,South America,Consulting,Data Scientist,7
EMP2832,47,Male,Asia,Consulting,Sales,34
EMP2833,40,Female,Africa,Manufacturing,Data Scientist,12
EMP2834,57,Female,North America,Education,HR,12
EMP2835,56,Prefer not to say,Asia,IT,HR,9
EMP2836,28,Prefer not to say,Oceania,IT,Data Scientist,19
EMP2837,52,Female,South America,Healthcare,HR,33
EMP2838,40,Male,Europe,Healthcare,Project Manager,9
EMP2839,46,Male,Asia,Healthcare,Project Manager,26
EMP2840,53,Non-binary,Africa,Consulting,Software Engineer,6
EMP2841,39,Male,South America,Finance,Software Engineer,13
EMP2842,51,Male,North America,Education,Software Engineer,4
EMP2843,48,Female,Asia,Healthcare,Project Manager,33
EMP2844,47,Male,North America,Finance,Sales,30
EMP2845,25,Non-binary,South America,IT,HR,3
EMP2846,34,Non-binary,Africa,Consulting,Project Manager,21
EMP2847,32,Female,Oceania,Education,Marketing,24
EMP2848,22,Non-binary,Africa,IT,Sales,24
EMP2849,47,Female,South America,Finance,Project Manager,30
EMP2850,52,Female,South America,Retail,Designer,17
EMP2851,55,Male,South America,Retail,Marketing,30
EMP2852,60,Male,Asia,Healthcare,Project Manager,21
EMP2853,52,Female,Europe,IT,Designer,29
EMP2854,33,Prefer not to say,South America,Finance,Marketing,29
EMP2855,30,Male,North America,Retail,Designer,1
EMP2856,50,Non-binary,Asia,Healthcare,Marketing,1
EMP2857,28,Male,Europe,Education,Marketing,12
EMP2858,32,Male,Europe,IT,Data Scientist,7
EMP2859,31,Male,Asia,Finance,Software Engineer,28
EMP2860,60,Female,Europe,IT,Software Engineer,27
EMP2861,23,Female,Asia,Manufacturing,Sales,11
EMP2862,24,Prefer not to say,North America,Manufacturing,Project Manager,11
EMP2863,44,Male,Asia,Consulting,Software Engineer,34
EMP2864,49,Non-binary,Oceania,Finance,Sales,32
EMP2865,28,Male,South America,Education,Project Manager,16
EMP2866,22,Female,Oceania,Consulting,Marketing,3
EMP2867,48,Non-binary,North America,Manufacturing,Software Engineer,16
EMP2868,56,Male,South America,IT,HR,11
EMP2869,54,Male,Oceania,Consulting,Sales,8
EMP2870,49,Female,North America,Consulting,Data Scientist,3
EMP2871,27,Prefer not to say,North America,Retail,Marketing,26
EMP2872,31,Male,South America,Finance,Designer,6
EMP2873,26,Male,Asia,Retail,Data Scientist,20
EMP2874,33,Non-binary,Oceania,Finance,Sales,17
EMP2875,30,Prefer not to say,Oceania,Retail,Software Engineer,13
EMP2876,39,Female,Asia,Education,Data Scientist,18
EMP2877,42,Female,South America,Consulting,Data Scientist,17
EMP2878,27,Male,South America,Healthcare,Project Manager,5
EMP2879,24,Prefer not to say,Asia,Education,Designer,33
EMP2880,42,Non-binary,Europe,Manufacturing,Data Scientist,14
EMP2881,46,Male,South America,IT,Designer,24
EMP2882,57,Male,Africa,Retail,Data Scientist,11
EMP2883,50,Female,Asia,Retail,Data Scientist,23
EMP2884,31,Male,South America,Healthcare,Designer,15
EMP2885,56,Male,North America,Healthcare,Software Engineer,15
EMP2886,31,Female,South America,Finance,Project Manager,15
EMP2887,27,Non-binary,Africa,Healthcare,Software Engineer,15
EMP2888,51,Prefer not to say,Asia,Manufacturing,Project Manager,25
EMP2889,50,Non-binary,South America,Retail,HR,28
EMP2890,47,Female,Europe,Consulting,Sales,10
EMP2891,28,Prefer not to say,Europe,Consulting,HR,6
EMP2892,25,Female,North America,Consulting,Designer,20
EMP2893,35,Female,South America,Healthcare,Software Engineer,12
EMP2894,26,Female,Europe,Consulting,Project Manager,15
EMP2895,31,Female,North America,Retail,HR,6
EMP2896,56,Prefer not to say,South America,Finance,Marketing,21
EMP2897,45,Non-binary,Asia,Education,Data Scientist,9
EMP2898,41,Female,Asia,Finance,Data Scientist,30
EMP2899,30,Male,North America,IT,Project Manager,25
EMP2900,23,Prefer not to say,Oceania,Finance,Project Manager,35
EMP2901,34,Female,Asia,Consulting,HR,23
EMP2902,25,Male,North America,Retail,Data Scientist,17
EMP2903,49,Female,Asia,IT,Sales,35
EMP2904,33,Female,Europe,Finance,Software Engineer,26
EMP2905,59,Male,South America,Education,Data Scientist,6
EMP2906,48,Male,North America,Retail,HR,2
EMP2907,54,Male,Africa,Retail,Data Scientist,7
EMP2908,54,Female,Africa,Manufacturing,Project Manager,29
EMP2909,27,Prefer not to say,South America,IT,Marketing,4
EMP2910,51,Male,Asia,Finance,Data Scientist,2
EMP2911,44,Female,Oceania,IT,Project Manager,6
EMP2912,28,Prefer not to say,Oceania,Retail,Software Engineer,24
EMP2913,34,Prefer not to say,Oceania,Manufacturing,Project Manager,28
EMP2914,53,Non-binary,North America,Education,Designer,26
EMP2915,41,Prefer not to say,North America,Retail,Data Scientist,30
EMP2916,54,Prefer not to say,Asia,Finance,Project Manager,1
EMP2917,35,Prefer not to say,South America,IT,HR,17
EMP2918,60,Prefer not to say,South America,IT,Project Manager,10
EMP2919,54,Male,South America,Healthcare,Data Scientist,22
EMP2920,29,Male,South America,Consulting,Designer,23
EMP2921,34,Male,South America,Consulting,Designer,7
EMP2922,52,Female,Asia,Retail,HR,7
EMP2923,25,Prefer not to say,Africa,Retail,Software Engineer,5
EMP2924,58,Female,Africa,Retail,Sales,33
EMP2925,22,Female,Oceania,Consulting,Software Engineer,25
EMP2926,48,Prefer not to say,Oceania,Education,Data Scientist,22
EMP2927,31,Prefer not to say,Oceania,Manufacturing,Marketing,31
EMP2928,33,Male,Africa,Finance,Project Manager,3
EMP2929,41,Non-binary,Asia,Retail,Data Scientist,26
EMP2930,26,Male,Oceania,Retail,Designer,17
EMP2931,40,Female,North America,Finance,Designer,12
EMP2932,38,Non-binary,Asia,Education,Software Engineer,11
EMP2933,43,Female,Oceania,Retail,Data Scientist,32
EMP2934,32,Prefer not to say,Africa,IT,HR,28
EMP2935,23,Female,North America,IT,HR,27
EMP2936,29,Male,South America,Healthcare,Project Manager,6
EMP2937,36,Non-binary,South America,Consulting,Marketing,9
EMP2938,31,Prefer not to say,South America,IT,HR,27
EMP2939,56,Prefer not to say,Oceania,Education,Data Scientist,29
EMP2940,24,Female,South America,IT,Sales,23
EMP2941,39,Prefer not to say,Oceania,Manufacturing,Project Manager,3
EMP2942,49,Male,Oceania,Consulting,Data Scientist,25
EMP2943,29,Female,North America,Healthcare,Designer,30
EMP2944,58,Male,North America,Education,Data Scientist,19
EMP2945,54,Male,Europe,IT,Project Manager,12
EMP2946,25,Female,Oceania,Retail,Data Scientist,19
EMP2947,35,Male,Asia,Consulting,Sales,34
EMP2948,37,Non-binary,Africa,Healthcare,Project Manager,15
EMP2949,36,Prefer not to say,North America,Finance,Designer,4
EMP2950,60,Non-binary,North America,Retail,Marketing,6
EMP2951,53,Prefer not to say,South America,Education,Designer,35
EMP2952,37,Female,Europe,Finance,Software Engineer,30
EMP2953,58,Female,South America,Retail,Marketing,5
EMP2954,45,Non-binary,North America,IT,Project Manager,6
EMP2955,37,Female,Oceania,IT,Marketing,25
EMP2956,22,Male,Europe,Consulting,Marketing,3
EMP2957,54,Male,Africa,IT,HR,27
EMP2958,48,Prefer not to say,Africa,IT,Project Manager,17
EMP2959,41,Non-binary,Oceania,Healthcare,Data Scientist,16
EMP2960,30,Non-binary,North America,Finance,Designer,8
EMP2961,37,Female,Africa,Consulting,HR,2
EMP2962,45,Male,Europe,Education,Project Manager,29
EMP2963,58,Prefer not to say,Africa,Education,Marketing,10
EMP2964,29,Prefer not to say,Africa,IT,Software Engineer,14
EMP2965,35,Male,South America,Manufacturing,Software Engineer,20
EMP2966,22,Prefer not to say,Africa,Education,Software Engineer,15
EMP2967,44,Prefer not to say,South America,Retail,Software Engineer,18
EMP2968,31,Male,South America,Healthcare,Designer,22
EMP2969,42,Male,North America,IT,Project Manager,35
EMP2970,30,Non-binary,Africa,Finance,Data Scientist,5
EMP2971,28,Non-binary,North America,Retail,Project Manager,3
EMP2972,55,Male,South America,Healthcare,Project Manager,28
EMP2973,42,Male,Africa,Manufacturing,HR,1
EMP2974,46,Prefer not to say,Asia,Finance,Project Manager,29
EMP2975,27,Male,Africa,IT,Software Engineer,22
EMP2976,58,Male,Oceania,IT,Sales,22
EMP2977,35,Non-binary,Europe,Healthcare,Marketing,25
EMP2978,43,Non-binary,North America,Education,Marketing,2
EMP2979,23,Male,Oceania,Manufacturing,Data Scientist,21
EMP2980,22,Female,Oceania,Consulting,Data Scientist,23
EMP2981,30,Female,Asia,Consulting,Software Engineer,35
EMP2982,47,Female,Oceania,Manufacturing,Software Engineer,29
EMP2983,54,Male,South America,Education,Software Engineer,5
EMP2984,47,Female,South America,Healthcare,Project Manager,13
EMP2985,52,Male,South America,Education,Designer,16
EMP2986,32,Prefer not to say,Africa,IT,HR,35
EMP2987,33,Female,Africa,Education,Data Scientist,18
EMP2988,35,Non-binary,Africa,Healthcare,Sales,6
EMP2989,60,Prefer not to say,South America,Consulting,HR,24
EMP2990,46,Non-binary,Africa,Healthcare,Project Manager,18
EMP2991,57,Prefer not to say,Asia,Healthcare,Marketing,13
EMP2992,40,Prefer not to say,South America,Finance,Sales,31
EMP2993,36,Female,Asia,IT,Software Engineer,29
EMP2994,56,Non-binary,South America,Finance,Sales,31
EMP2995,33,Female,Oceania,Finance,Data Scientist,1
EMP2996,51,Male,South America,Education,Marketing,22
EMP2997,40,Non-binary,Africa,Manufacturing,Data Scientist,15
EMP2998,28,Male,North America,Finance,Designer,10
EMP2999,26,Male,Oceania,Consulting,Designer,25
EMP3000,39,Prefer not to say,Europe,Retail,Data Scientist,20
EMP3001,23,Male,North America,Finance,Designer,26
EMP3002,30,Non-binary,Europe,Healthcare,HR,11
EMP3003,41,Non-binary,Oceania,Finance,Designer,18
EMP3004,47,Non-binary,Africa,Manufacturing,HR,15
EMP3005,44,Male,North America,Retail,Data Scientist,25
EMP3006,48,Female,South America,Consulting,Designer,18
EMP3007,35,Prefer not to say,Europe,Education,HR,12
EMP3008,37,Male,Oceania,Finance,Sales,33
EMP3009,37,Prefer not to say,South America,Manufacturing,HR,16
EMP3010,49,Female,South America,Manufacturing,Designer,31
EMP3011,52,Female,Europe,Finance,Data Scientist,31
EMP3012,22,Male,Asia,Healthcare,HR,28
EMP3013,34,Non-binary,Europe,Healthcare,HR,13
EMP3014,44,Male,Europe,Manufacturing,Sales,17
EMP3015,26,Female,South America,Healthcare,Marketing,9
EMP3016,39,Female,Africa,Retail,Data Scientist,21
EMP3017,50,Non-binary,Oceania,Education,Marketing,5
EMP3018,53,Female,North America,Education,HR,4
EMP3019,40,Non-binary,North America,Finance,Designer,28
EMP3020,52,Female,Europe,Education,HR,5
EMP3021,24,Male,Asia,Consulting,Data Scientist,1
EMP3022,50,Female,Africa,Manufacturing,Sales,31
EMP3023,33,Female,Europe,Finance,Project Manager,26
EMP3024,32,Non-binary,Oceania,Education,Designer,28
EMP3025,40,Prefer not to say,Africa,Education,Sales,16
EMP3026,39,Non-binary,Asia,Retail,Project Manager,6
EMP3027,59,Prefer not to say,Europe,Healthcare,Project Manager,9
EMP3028,53,Non-binary,Africa,Manufacturing,Designer,33
EMP3029,34,Non-binary,Oceania,Finance,Data Scientist,5
EMP3030,58,Male,Oceania,Education,Data Scientist,21
EMP3031,40,Prefer not to say,North America,Manufacturing,Marketing,18
EMP3032,49,Male,Oceania,Retail,Marketing,13
EMP3033,42,Prefer not to say,North America,Consulting,Data Scientist,20
EMP3034,22,Male,North America,Consulting,Software Engineer,2
EMP3035,51,Male,Africa,Retail,Marketing,33
EMP3036,34,Female,Oceania,Manufacturing,HR,35
EMP3037,56,Prefer not to say,Europe,IT,Data Scientist,17
EMP3038,59,Prefer not to say,Asia,IT,Designer,32
EMP3039,49,Male,South America,Education,Designer,4
EMP3040,33,Non-binary,Oceania,Manufacturing,Project Manager,32
EMP3041,52,Female,Asia,IT,Marketing,22
EMP3042,52,Prefer not to say,Europe,Manufacturing,Software Engineer,30
EMP3043,24,Non-binary,South America,Manufacturing,Data Scientist,4
EMP3044,27,Non-binary,Europe,Manufacturing,Software Engineer,29
EMP3045,25,Female,North America,Healthcare,Marketing,19
EMP3046,53,Female,Africa,Finance,Software Engineer,30
EMP3047,39,Prefer not to say,Asia,Retail,Marketing,12
EMP3048,50,Male,South America,IT,Sales,20
EMP3049,56,Non-binary,Africa,Education,Marketing,18
EMP3050,33,Female,South America,Retail,Marketing,15
EMP3051,35,Non-binary,Oceania,Consulting,Sales,10
EMP3052,49,Non-binary,North America,Healthcare,Marketing,24
EMP3053,23,Male,Oceania,Retail,Software Engineer,15
EMP3054,48,Prefer not to say,Europe,Retail,Designer,35
EMP3055,31,Female,Europe,Manufacturing,Marketing,26
EMP3056,52,Non-binary,Asia,Retail,Data Scientist,7
EMP3057,51,Male,North America,Manufacturing,Data Scientist,4
EMP3058,43,Male,Africa,Manufacturing,Data Scientist,29
EMP3059,53,Male,South America,Finance,Designer,26
EMP3060,36,Male,South America,Finance,HR,9
EMP3061,24,Female,Oceania,Finance,HR,23
EMP3062,45,Prefer not to say,Africa,Manufacturing,Designer,24
EMP3063,28,Male,Asia,Healthcare,Data Scientist,15
EMP3064,35,Male,Europe,Education,Sales,9
EMP3065,55,Male,South America,Manufacturing,Sales,34
EMP3066,32,Male,Asia,Healthcare,Project Manager,15
EMP3067,22,Male,Asia,Consulting,Marketing,26
EMP3068,34,Male,Oceania,IT,Software Engineer,19
EMP3069,29,Prefer not to say,Oceania,IT,Project Manager,28
EMP3070,29,Female,South America,Finance,Project Manager,25
EMP3071,31,Female,Oceania,Manufacturing,Data Scientist,27
EMP3072,49,Prefer not to say,Europe,Education,Sales,26
EMP3073,25,Prefer not to say,Africa,Retail,Sales,7
EMP3074,52,Prefer not to say,Africa,Retail,Software Engineer,6
EMP3075,47,Female,Asia,Consulting,HR,22
EMP3076,25,Male,Europe,Consulting,Software Engineer,32
EMP3077,48,Prefer not to say,Europe,Education,HR,22
EMP3078,44,Non-binary,Oceania,Healthcare,HR,19
EMP3079,53,Female,North America,Education,Designer,12
EMP3080,36,Female,Asia,Manufacturing,Data Scientist,12
EMP3081,40,Female,Europe,Healthcare,Software Engineer,16
EMP3082,33,Male,Asia,Consulting,Data Scientist,25
EMP3083,43,Male,Europe,Education,Designer,4
EMP3084,41,Prefer not to say,Asia,Manufacturing,HR,35
EMP3085,53,Female,Europe,Retail,Designer,23
EMP3086,59,Prefer not to say,North America,Finance,Data Scientist,30
EMP3087,27,Female,North America,Finance,Sales,33
EMP3088,42,Non-binary,North America,Education,Sales,9
EMP3089,46,Male,Africa,Finance,HR,23
EMP3090,47,Female,South America,Finance,Designer,32
EMP3091,34,Male,South America,Education,HR,17
EMP3092,50,Male,North America,Retail,Data Scientist,3
EMP3093,28,Male,South America,IT,Software Engineer,33
EMP3094,45,Non-binary,Europe,IT,Sales,9
EMP3095,40,Female,South America,Education,Designer,8
EMP3096,35,Male,Asia,Consulting,Sales,33
EMP3097,32,Prefer not to say,Oceania,Education,Project Manager,29
EMP3098,45,Female,North America,Manufacturing,Software Engineer,29
EMP3099,22,Male,Oceania,Manufacturing,Project Manager,9
EMP3100,44,Prefer not to say,South America,Consulting,Marketing,35
EMP3101,54,Female,Oceania,Education,Project Manager,34
EMP3102,52,Prefer not to say,Europe,IT,Software Engineer,16
EMP3103,35,Female,Europe,IT,Data Scientist,2
EMP3104,35,Non-binary,Asia,Manufacturing,Designer,34
EMP3105,51,Non-binary,Oceania,Retail,Data Scientist,6
EMP3106,41,Non-binary,South America,Healthcare,Marketing,17
EMP3107,26,Non-binary,Africa,Consulting,Software Engineer,12
EMP3108,29,Male,Africa,IT,Marketing,10
EMP3109,27,Male,Africa,Healthcare,Sales,20
EMP3110,39,Male,Asia,Retail,Sales,24
EMP3111,29,Male,Europe,Retail,Software Engineer,9
EMP3112,28,Prefer not to say,South America,Consulting,HR,2
EMP3113,48,Non-binary,South America,Retail,Designer,26
EMP3114,22,Non-binary,Europe,Manufacturing,Sales,24
EMP3115,38,Female,Asia,Finance,Project Manager,19
EMP3116,34,Male,Europe,Manufacturing,Data Scientist,21
EMP3117,36,Female,Oceania,Healthcare,Data Scientist,34
EMP3118,47,Male,Africa,Retail,HR,30
EMP3119,41,Female,Oceania,IT,Project Manager,7
EMP3120,42,Prefer not to say,Africa,Healthcare,Sales,19
EMP3121,22,Male,South America,Manufacturing,Sales,11
EMP3122,48,Male,Africa,IT,HR,24
EMP3123,28,Female,Asia,Consulting,HR,27
EMP3124,22,Prefer not to say,North America,IT,Sales,6
