Employee_ID,Work_ID,Wellness_ID,Stress_Level,Work_Life_Balance_Rating,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work
EMP3140,127,63,High,2,Decrease,1,Satisfied
EMP3141,548,44,Medium,2,No Change,4,Unsatisfied
EMP3142,2690,31,High,5,No Change,1,Unsatisfied
EMP3143,2691,70,High,1,Increase,3,Satisfied
EMP3144,2016,38,High,3,Increase,4,Satisfied
EMP3145,2332,72,Low,1,Decrease,4,Satisfied
EMP3146,1785,21,Low,1,No Change,5,Neutral
EMP3147,2692,60,Medium,3,Increase,1,Neutral
EMP3148,2693,32,High,2,Increase,4,Satisfied
EMP3149,2694,57,Medium,5,Increase,2,Satisfied
EMP3150,2429,66,Low,4,Decrease,3,Unsatisfied
EMP3151,2695,60,Low,2,Increase,4,Unsatisfied
EMP3152,2696,2,High,2,Decrease,2,Satisfied
EMP3153,2697,25,Low,1,Increase,4,Satisfied
EMP3154,2698,44,Medium,1,No Change,5,Unsatisfied
EMP3155,1617,37,High,4,Increase,2,Satisfied
EMP3156,2699,16,Low,5,Decrease,5,Unsatisfied
EMP3157,2700,19,Low,2,Decrease,4,Unsatisfied
EMP3158,2701,25,Low,1,No Change,2,Unsatisfied
EMP3159,46,23,Medium,3,No Change,3,Satisfied
EMP3160,2702,30,Low,3,Decrease,2,Satisfied
EMP3161,2511,29,Low,1,Increase,4,Neutral
EMP3162,2703,72,Low,2,Decrease,3,Satisfied
EMP3163,2704,35,High,3,Increase,2,Satisfied
EMP3164,2705,8,Medium,1,No Change,3,Satisfied
EMP3165,2706,4,High,2,Decrease,3,Neutral
EMP3166,2707,26,High,4,Increase,4,Satisfied
EMP3167,2708,25,High,5,Increase,1,Neutral
EMP3168,2709,45,Medium,3,Decrease,3,Unsatisfied
EMP3169,2710,9,High,3,No Change,3,Neutral
EMP3170,2711,65,Low,4,No Change,2,Satisfied
EMP3171,2712,8,High,2,Increase,5,Neutral
EMP3172,2713,19,Low,5,Decrease,5,Neutral
EMP3173,2714,39,Low,1,Decrease,4,Satisfied
EMP3174,2412,52,Medium,2,No Change,4,Satisfied
EMP3175,2025,41,High,4,No Change,4,Unsatisfied
EMP3176,2715,42,Low,2,No Change,4,Neutral
EMP3177,2716,18,High,5,Increase,4,Unsatisfied
EMP3178,1215,56,High,3,No Change,1,Satisfied
EMP3179,2717,29,High,1,Increase,1,Neutral
EMP3180,2179,46,Medium,5,Increase,1,Unsatisfied
EMP3181,596,9,Medium,3,Decrease,2,Unsatisfied
EMP3182,2718,50,High,2,No Change,5,Satisfied
EMP3183,2719,41,Low,3,Increase,5,Unsatisfied
EMP3184,2720,26,Low,5,Increase,4,Neutral
EMP3185,2039,10,Medium,3,No Change,4,Neutral
EMP3186,2721,3,High,1,Increase,1,Satisfied
EMP3187,1259,5,Medium,2,Decrease,5,Unsatisfied
EMP3188,1836,46,High,5,No Change,2,Satisfied
EMP3189,2722,18,High,1,No Change,3,Satisfied
EMP3190,2723,66,High,2,Increase,2,Neutral
EMP3191,2724,43,High,3,Decrease,2,Unsatisfied
EMP3192,2725,71,High,1,Increase,4,Neutral
EMP3193,2726,30,Medium,1,No Change,4,Satisfied
EMP3194,1129,48,High,2,Decrease,4,Satisfied
EMP3195,1985,38,High,1,No Change,5,Unsatisfied
EMP3196,2727,35,High,3,Increase,4,Satisfied
EMP3197,2728,32,Medium,4,Decrease,2,Neutral
EMP3198,2729,32,Medium,4,Decrease,1,Unsatisfied
EMP3199,2730,9,Medium,3,Decrease,1,Unsatisfied
EMP3200,2731,53,High,4,No Change,4,Unsatisfied
EMP3201,594,62,High,3,Decrease,2,Unsatisfied
EMP3202,2732,15,Low,4,Increase,5,Neutral
EMP3203,151,20,Low,5,Decrease,4,Neutral
EMP3204,260,6,Medium,3,No Change,3,Unsatisfied
EMP3205,2733,65,Medium,5,Decrease,4,Unsatisfied
EMP3206,2734,48,Low,2,Decrease,4,Unsatisfied
EMP3207,1469,57,Medium,4,Increase,3,Satisfied
EMP3208,1946,40,Medium,3,Increase,4,Satisfied
EMP3209,2735,56,High,1,Decrease,4,Unsatisfied
EMP3210,2700,28,High,1,Increase,5,Unsatisfied
EMP3211,2736,10,High,3,No Change,1,Satisfied
EMP3212,2737,4,Medium,5,Decrease,1,Satisfied
EMP3213,2738,40,Low,1,Decrease,4,Satisfied
EMP3214,2739,3,High,5,Increase,3,Unsatisfied
EMP3215,2740,10,High,2,Increase,1,Satisfied
EMP3216,2741,52,Low,1,No Change,1,Satisfied
EMP3217,213,37,Low,1,Decrease,5,Satisfied
EMP3218,2742,53,Medium,2,Decrease,1,Neutral
EMP3219,2743,45,High,5,Decrease,3,Neutral
EMP3220,2744,19,Low,1,Decrease,1,Neutral
EMP3221,2671,46,Medium,4,No Change,4,Satisfied
EMP3222,2745,44,Medium,3,No Change,5,Unsatisfied
EMP3223,2746,49,High,4,Decrease,2,Satisfied
EMP3224,1294,65,High,2,Decrease,5,Neutral
EMP3225,2747,36,Low,3,No Change,1,Satisfied
EMP3226,940,68,Medium,3,Increase,2,Unsatisfied
EMP3227,2376,34,High,2,Decrease,1,Neutral
EMP3228,1446,62,Medium,4,Decrease,1,Satisfied
EMP3229,2748,49,Low,2,Decrease,5,Neutral
EMP3230,2749,7,High,3,Decrease,2,Satisfied
EMP3231,2750,72,Medium,2,Decrease,4,Neutral
EMP3232,211,43,High,4,No Change,1,Satisfied
EMP3233,570,27,Medium,2,Decrease,4,Satisfied
EMP3234,2751,32,High,5,Decrease,2,Neutral
EMP3235,2752,65,Medium,5,Decrease,3,Satisfied
EMP3236,1330,4,Low,2,Decrease,4,Satisfied
EMP3237,2753,25,Low,1,Increase,5,Satisfied
EMP3238,2754,54,Medium,4,Decrease,3,Satisfied
EMP3239,2755,2,High,2,Increase,2,Unsatisfied
EMP3240,2756,59,High,1,No Change,1,Satisfied
EMP3241,2757,7,High,5,Increase,5,Neutral
EMP3242,2697,48,Low,4,Decrease,3,Satisfied
EMP3243,2045,69,High,5,No Change,1,Satisfied
EMP3244,2758,67,Medium,2,Increase,2,Unsatisfied
EMP3245,2544,17,Medium,1,Increase,1,Neutral
EMP3246,2759,9,Low,3,Increase,1,Unsatisfied
EMP3247,2760,30,High,1,Decrease,3,Satisfied
EMP3248,1584,45,High,5,No Change,4,Satisfied
EMP3249,2761,47,High,2,No Change,4,Satisfied
EMP3250,2182,55,High,1,Increase,3,Neutral
EMP3251,2762,60,Low,4,Increase,2,Neutral
EMP3252,1563,60,Low,2,No Change,3,Unsatisfied
EMP3253,2763,52,High,1,No Change,3,Unsatisfied
EMP3254,2764,55,High,2,Decrease,2,Neutral
EMP3255,2765,43,Low,2,No Change,1,Unsatisfied
EMP3256,2766,18,Medium,2,No Change,4,Satisfied
EMP3257,2767,54,High,5,Decrease,4,Satisfied
EMP3258,2768,5,Low,2,Decrease,4,Unsatisfied
EMP3259,2769,13,High,3,Decrease,2,Satisfied
EMP3260,2770,49,High,5,Increase,5,Neutral
EMP3261,2771,72,Low,3,No Change,2,Neutral
EMP3262,2772,9,Medium,4,Increase,1,Neutral
EMP3263,2773,53,High,5,No Change,4,Neutral
EMP3264,2774,17,High,2,Decrease,5,Satisfied
EMP3265,579,42,Low,3,Decrease,2,Unsatisfied
EMP3266,2775,64,Low,1,Increase,4,Neutral
EMP3267,2776,31,High,2,Increase,4,Unsatisfied
EMP3268,2777,16,Medium,5,Decrease,4,Unsatisfied
EMP3269,672,37,Low,1,No Change,2,Neutral
EMP3270,2778,23,Medium,3,No Change,5,Neutral
EMP3271,2779,63,Low,4,Decrease,5,Satisfied
EMP3272,2700,27,Low,1,Decrease,2,Satisfied
EMP3273,1471,31,High,2,No Change,5,Satisfied
EMP3274,2780,51,High,5,No Change,1,Unsatisfied
EMP3275,2781,69,High,4,Decrease,2,Satisfied
EMP3276,1663,14,Low,4,Decrease,4,Unsatisfied
EMP3277,2782,65,High,3,No Change,5,Unsatisfied
EMP3278,2783,67,Low,2,Increase,2,Satisfied
EMP3279,2784,1,Medium,2,Increase,3,Unsatisfied
EMP3280,1394,8,Medium,2,No Change,2,Unsatisfied
EMP3281,1036,14,High,2,Increase,3,Neutral
EMP3282,2785,18,Medium,1,Decrease,1,Neutral
EMP3283,2786,26,Medium,3,Increase,2,Unsatisfied
EMP3284,2787,22,Low,3,No Change,2,Unsatisfied
EMP3285,2788,50,Low,2,Increase,2,Satisfied
EMP3286,2789,24,Low,2,No Change,1,Neutral
EMP3287,2790,57,Low,1,Decrease,2,Unsatisfied
EMP3288,2791,20,Medium,3,Increase,4,Satisfied
EMP3289,2792,61,High,1,Decrease,2,Neutral
EMP3290,2793,60,Low,1,Increase,3,Satisfied
EMP3291,2794,57,Low,1,Increase,4,Satisfied
EMP3292,833,11,High,3,Increase,2,Neutral
EMP3293,2795,21,Medium,5,Decrease,2,Unsatisfied
EMP3294,2796,28,High,5,No Change,4,Unsatisfied
EMP3295,856,37,Medium,1,No Change,3,Unsatisfied
EMP3296,2797,22,High,3,Decrease,5,Unsatisfied
EMP3297,2798,27,Low,1,Increase,1,Satisfied
EMP3298,2799,14,High,5,No Change,3,Neutral
EMP3299,2800,59,High,3,Increase,3,Neutral
EMP3300,2801,34,Low,5,No Change,4,Neutral
EMP3301,2802,13,High,3,No Change,4,Unsatisfied
EMP3302,2803,22,Low,1,Decrease,3,Neutral
EMP3303,2804,50,High,1,No Change,3,Satisfied
EMP3304,2805,39,Medium,1,Increase,4,Unsatisfied
EMP3305,895,13,High,4,Decrease,3,Neutral
EMP3306,2806,43,High,1,No Change,2,Satisfied
EMP3307,2807,70,High,3,Increase,2,Unsatisfied
EMP3308,2808,3,Low,1,Increase,3,Satisfied
EMP3309,2809,21,High,3,No Change,1,Satisfied
EMP3310,2810,3,Low,4,No Change,2,Unsatisfied
EMP3311,2811,61,High,5,Decrease,4,Neutral
EMP3312,1545,20,Medium,2,No Change,5,Satisfied
EMP3313,275,11,High,5,Decrease,5,Neutral
EMP3314,317,24,High,3,Decrease,3,Unsatisfied
EMP3315,2812,63,Low,1,No Change,5,Satisfied
EMP3316,2813,27,Medium,5,Increase,3,Neutral
EMP3317,2814,62,Low,2,No Change,4,Satisfied
EMP3318,2815,19,Medium,2,Increase,2,Unsatisfied
EMP3319,2816,56,Low,4,Decrease,4,Unsatisfied
EMP3320,1118,7,Medium,5,Decrease,1,Unsatisfied
EMP3321,155,66,Low,3,Decrease,2,Satisfied
EMP3322,2817,6,High,3,No Change,3,Neutral
EMP3323,2818,64,Low,5,Decrease,2,Neutral
EMP3324,388,20,High,4,No Change,3,Unsatisfied
EMP3325,420,39,Medium,3,Decrease,2,Satisfied
EMP3326,2819,2,High,2,No Change,1,Unsatisfied
EMP3327,624,4,High,4,Increase,5,Unsatisfied
EMP3328,2820,47,Low,2,Decrease,1,Neutral
EMP3329,1946,42,High,1,No Change,3,Neutral
EMP3330,397,17,Low,1,Decrease,4,Unsatisfied
EMP3331,2821,60,Medium,4,No Change,3,Unsatisfied
EMP3332,2822,7,Low,4,Decrease,2,Satisfied
EMP3333,2823,2,Medium,3,Decrease,1,Unsatisfied
EMP3334,576,13,Low,3,Increase,1,Unsatisfied
EMP3335,2824,71,High,1,No Change,5,Satisfied
EMP3336,608,50,Medium,4,Decrease,1,Satisfied
EMP3337,2825,1,Medium,5,Decrease,2,Satisfied
EMP3338,2826,59,Low,3,Decrease,4,Neutral
EMP3339,2827,51,High,3,Increase,1,Neutral
EMP3340,2229,18,High,2,Increase,4,Neutral
EMP3341,2828,19,High,2,Increase,5,Neutral
EMP3342,2829,39,High,1,Decrease,2,Unsatisfied
EMP3343,1845,33,High,1,No Change,3,Neutral
EMP3344,796,35,High,4,Increase,5,Satisfied
EMP3345,2830,20,High,2,Decrease,5,Unsatisfied
EMP3346,2831,5,High,3,Increase,5,Satisfied
EMP3347,2832,33,Low,4,Decrease,2,Unsatisfied
EMP3348,2833,27,High,2,No Change,1,Neutral
EMP3349,2834,72,Medium,5,Decrease,2,Neutral
EMP3350,2835,21,High,2,No Change,4,Satisfied
EMP3351,2836,18,Medium,3,No Change,1,Unsatisfied
EMP3352,2837,29,High,4,Decrease,5,Unsatisfied
EMP3353,2838,39,Medium,3,No Change,5,Unsatisfied
EMP3354,2839,55,Low,5,Decrease,5,Neutral
EMP3355,1256,64,High,5,No Change,3,Neutral
EMP3356,2840,67,High,2,Decrease,1,Satisfied
EMP3357,2841,51,Low,2,Decrease,5,Neutral
EMP3358,2842,22,Low,4,Increase,5,Satisfied
EMP3359,2843,10,Medium,2,No Change,5,Unsatisfied
EMP3360,2844,7,High,3,No Change,3,Neutral
EMP3361,193,40,High,5,Decrease,1,Unsatisfied
EMP3362,2845,61,High,4,Decrease,2,Neutral
EMP3363,2846,15,High,5,Decrease,3,Unsatisfied
EMP3364,902,26,Medium,3,No Change,2,Unsatisfied
EMP3365,2847,42,Medium,2,No Change,4,Neutral
EMP3366,2848,11,Medium,5,Decrease,5,Neutral
EMP3367,2849,1,Medium,4,Decrease,3,Unsatisfied
EMP3368,2850,43,Medium,1,Increase,2,Unsatisfied
EMP3369,2851,10,Low,4,Decrease,3,Satisfied
EMP3370,472,15,Low,2,Decrease,3,Satisfied
EMP3371,2852,42,Low,4,No Change,2,Neutral
EMP3372,2853,42,Low,2,Increase,1,Unsatisfied
EMP3373,1893,67,Low,4,Increase,2,Neutral
EMP3374,816,24,Medium,1,Increase,2,Satisfied
EMP3375,2854,44,Medium,2,No Change,5,Satisfied
EMP3376,2855,39,High,5,No Change,5,Neutral
EMP3377,2856,44,High,3,Increase,3,Unsatisfied
EMP3378,2857,51,High,4,No Change,1,Neutral
EMP3379,2858,63,High,2,Decrease,5,Unsatisfied
EMP3380,2859,45,Medium,5,Decrease,3,Neutral
EMP3381,2860,52,High,3,Increase,5,Neutral
EMP3382,1587,63,Low,5,Decrease,4,Unsatisfied
EMP3383,1581,60,Medium,1,Increase,2,Unsatisfied
EMP3384,2861,47,High,1,Decrease,4,Neutral
EMP3385,2411,26,Medium,2,No Change,1,Unsatisfied
EMP3386,2862,27,High,5,Increase,4,Satisfied
EMP3387,2863,43,Medium,3,No Change,2,Satisfied
EMP3388,1137,35,Medium,3,No Change,4,Satisfied
EMP3389,2864,11,High,3,Increase,5,Unsatisfied
EMP3390,2865,23,Medium,1,Decrease,3,Satisfied
EMP3391,2866,55,Medium,4,No Change,5,Satisfied
EMP3392,2867,72,High,1,No Change,5,Neutral
EMP3393,2868,29,Medium,1,Decrease,3,Satisfied
EMP3394,998,3,Low,5,Increase,1,Unsatisfied
EMP3395,2869,7,Medium,2,Decrease,2,Unsatisfied
EMP3396,2870,22,High,2,Increase,5,Satisfied
EMP3397,2871,7,Medium,4,Increase,5,Unsatisfied
EMP3398,2872,56,Low,2,Increase,3,Neutral
EMP3399,2873,40,Low,3,No Change,5,Neutral
EMP3400,2874,60,High,5,Increase,5,Unsatisfied
EMP3401,1973,49,Medium,5,Increase,4,Neutral
EMP3402,502,55,High,1,Increase,2,Satisfied
EMP3403,1291,50,Medium,3,No Change,4,Satisfied
EMP3404,2875,12,High,3,Decrease,1,Unsatisfied
EMP3405,2876,1,Low,3,No Change,1,Neutral
EMP3406,2877,2,High,3,No Change,3,Satisfied
EMP3407,913,18,High,2,No Change,1,Satisfied
EMP3408,1570,21,Medium,4,Increase,4,Satisfied
EMP3409,2878,32,Medium,4,Decrease,2,Satisfied
EMP3410,2879,36,Low,3,Decrease,5,Satisfied
EMP3411,1764,70,High,5,Increase,1,Neutral
EMP3412,2880,40,Low,1,Increase,4,Satisfied
EMP3413,2881,32,Medium,3,Decrease,5,Unsatisfied
EMP3414,2882,62,Low,4,Decrease,1,Neutral
EMP3415,2883,23,High,5,Increase,2,Satisfied
EMP3416,1889,57,Medium,4,Decrease,1,Unsatisfied
EMP3417,2884,29,Low,1,Decrease,3,Neutral
EMP3418,2885,69,Medium,4,Increase,3,Satisfied
EMP3419,864,18,Low,4,Increase,2,Unsatisfied
EMP3420,2886,52,Medium,5,Increase,3,Unsatisfied
EMP3421,2887,25,Low,3,No Change,4,Satisfied
EMP3422,1007,17,Medium,4,Decrease,4,Unsatisfied
EMP3423,2888,9,Low,4,Decrease,4,Neutral
EMP3424,2889,14,High,4,Increase,4,Satisfied
EMP3425,2135,12,Medium,5,Decrease,4,Satisfied
EMP3426,2890,36,High,3,No Change,4,Neutral
EMP3427,2143,16,High,4,Increase,2,Unsatisfied
EMP3428,1687,35,High,4,Increase,2,Unsatisfied
EMP3429,2891,33,High,4,Increase,5,Neutral
EMP3430,1365,35,Low,2,Decrease,1,Neutral
EMP3431,2892,18,Low,5,No Change,3,Neutral
EMP3432,2893,17,Low,4,Increase,1,Unsatisfied
EMP3433,2894,27,Medium,2,Increase,4,Neutral
EMP3434,2895,6,Low,3,Decrease,3,Unsatisfied
EMP3435,2896,17,High,3,No Change,2,Neutral
EMP3436,2897,16,High,5,No Change,4,Unsatisfied
EMP3437,1940,7,Low,5,No Change,2,Neutral
EMP3438,2898,14,High,2,No Change,3,Satisfied
EMP3439,2899,9,Low,5,Decrease,3,Satisfied
EMP3440,2900,20,Low,1,No Change,4,Neutral
EMP3441,2901,57,Medium,5,Increase,5,Satisfied
EMP3442,2902,29,Medium,5,No Change,5,Satisfied
EMP3443,2903,41,Medium,2,No Change,4,Neutral
EMP3444,2904,5,High,5,Decrease,2,Satisfied
EMP3445,2905,32,High,5,No Change,2,Unsatisfied
EMP3446,1718,5,High,2,Decrease,4,Neutral
EMP3447,2906,55,Medium,2,No Change,1,Neutral
EMP3448,2907,44,Low,3,Increase,2,Unsatisfied
EMP3449,2908,32,Low,1,No Change,4,Unsatisfied
EMP3450,2909,55,High,4,No Change,4,Neutral
EMP3451,2910,43,Medium,5,No Change,3,Unsatisfied
EMP3452,895,14,High,2,Increase,2,Neutral
EMP3453,1071,19,Low,3,Decrease,4,Unsatisfied
EMP3454,2911,15,Medium,1,No Change,4,Unsatisfied
EMP3455,2912,67,Medium,1,Decrease,3,Unsatisfied
EMP3456,2913,23,High,2,No Change,5,Satisfied
EMP3457,2914,17,High,4,Decrease,3,Satisfied
EMP3458,2915,59,Low,3,No Change,3,Unsatisfied
EMP3459,2916,36,High,4,Increase,3,Neutral
EMP3460,2917,32,Low,1,Decrease,2,Unsatisfied
EMP3461,2703,17,High,2,Decrease,1,Unsatisfied
EMP3462,2918,51,Medium,1,Decrease,5,Unsatisfied
EMP3463,1290,14,Low,4,Increase,5,Neutral
EMP3464,2919,72,High,3,No Change,1,Satisfied
EMP3465,2920,41,High,3,No Change,2,Unsatisfied
EMP3466,2921,10,High,1,No Change,1,Unsatisfied
EMP3467,2922,6,High,3,No Change,2,Satisfied
EMP3468,2923,10,Medium,5,Decrease,1,Unsatisfied
EMP3469,2924,25,High,3,Increase,3,Unsatisfied
EMP3470,2925,56,Low,2,No Change,4,Unsatisfied
EMP3471,947,29,Medium,2,Increase,4,Neutral
EMP3472,1610,11,High,4,No Change,1,Satisfied
EMP3473,2926,1,Medium,5,Increase,5,Satisfied
EMP3474,2927,33,Low,5,Decrease,2,Unsatisfied
EMP3475,1346,8,Medium,3,Decrease,3,Unsatisfied
EMP3476,2336,50,Medium,1,Increase,2,Unsatisfied
EMP3477,1968,22,Low,5,No Change,2,Satisfied
EMP3478,2928,20,Medium,2,No Change,4,Unsatisfied
EMP3479,2929,36,High,5,Decrease,1,Neutral
EMP3480,2930,5,Low,5,Increase,2,Neutral
EMP3481,2302,53,Low,2,Decrease,4,Satisfied
EMP3482,2348,4,High,4,Decrease,3,Neutral
EMP3483,2931,58,Medium,5,No Change,1,Neutral
EMP3484,2932,53,Low,1,No Change,2,Neutral
EMP3485,2933,65,Low,2,Increase,4,Neutral
EMP3486,2934,29,Medium,5,Decrease,1,Satisfied
EMP3487,2935,31,Medium,1,Decrease,2,Neutral
EMP3488,2936,64,Medium,5,No Change,4,Satisfied
EMP3489,2937,5,High,5,Increase,2,Neutral
EMP3490,2503,52,High,1,Increase,2,Neutral
EMP3491,2938,16,Low,5,Increase,4,Neutral
EMP3492,2939,4,Low,5,Increase,1,Unsatisfied
EMP3493,2940,36,Low,2,Decrease,5,Satisfied
EMP3494,2941,58,Low,5,Increase,2,Satisfied
EMP3495,2942,44,High,2,Decrease,3,Satisfied
EMP3496,1256,57,Medium,3,No Change,5,Neutral
EMP3497,2543,1,High,2,Decrease,3,Satisfied
EMP3498,318,60,Medium,4,Decrease,3,Unsatisfied
EMP3499,2943,36,High,1,Decrease,3,Satisfied
EMP3500,2944,30,Medium,1,Decrease,3,Satisfied
EMP3501,2945,37,Medium,1,Increase,2,Satisfied
EMP3502,2946,37,Medium,3,Increase,2,Neutral
EMP3503,2256,39,Low,1,Decrease,2,Satisfied
EMP3504,2947,42,High,4,Increase,5,Unsatisfied
EMP3505,2948,55,Low,5,Decrease,3,Neutral
EMP3506,2419,35,Medium,1,Decrease,1,Satisfied
EMP3507,2949,25,Low,3,Increase,1,Satisfied
EMP3508,2950,46,Medium,4,Increase,3,Unsatisfied
EMP3509,2951,32,High,4,No Change,3,Neutral
EMP3510,2952,30,Medium,1,Increase,4,Satisfied
EMP3511,2953,56,High,5,Increase,5,Neutral
EMP3512,2954,69,Low,2,Increase,1,Unsatisfied
EMP3513,8,21,High,3,No Change,5,Satisfied
EMP3514,2955,14,High,1,Decrease,5,Neutral
EMP3515,2254,15,Low,1,Decrease,1,Neutral
EMP3516,2552,2,Medium,1,No Change,2,Neutral
EMP3517,2956,65,High,2,No Change,1,Satisfied
EMP3518,166,42,Low,3,Increase,3,Satisfied
EMP3519,852,10,High,5,Increase,4,Neutral
EMP3520,2957,61,Medium,1,No Change,3,Unsatisfied
EMP3521,907,22,Low,5,No Change,2,Unsatisfied
EMP3522,2958,17,Medium,1,No Change,3,Unsatisfied
EMP3523,2959,69,High,2,Increase,3,Satisfied
EMP3524,2960,44,Low,3,No Change,4,Unsatisfied
EMP3525,2961,42,Low,3,No Change,2,Unsatisfied
EMP3526,1917,51,Medium,5,No Change,2,Neutral
EMP3527,2962,10,High,5,No Change,4,Satisfied
EMP3528,2963,72,Low,3,Increase,2,Neutral
EMP3529,2964,1,High,5,No Change,5,Neutral
EMP3530,2965,32,Low,2,Decrease,3,Satisfied
EMP3531,2966,27,Low,1,Increase,1,Satisfied
EMP3532,1170,66,Medium,2,Increase,2,Unsatisfied
EMP3533,2967,5,High,2,No Change,5,Neutral
EMP3534,2488,31,High,3,Increase,2,Satisfied
EMP3535,2968,3,Medium,2,Increase,2,Satisfied
EMP3536,1059,26,Low,5,Decrease,2,Unsatisfied
EMP3537,2969,14,Medium,5,No Change,4,Unsatisfied
EMP3538,2156,11,Low,2,No Change,3,Satisfied
EMP3539,2970,1,Low,3,Increase,5,Satisfied
EMP3540,1780,55,Medium,5,Increase,5,Neutral
EMP3541,2971,23,High,2,No Change,4,Neutral
EMP3542,2972,36,High,3,Decrease,2,Neutral
EMP3543,2973,72,Medium,2,Decrease,5,Satisfied
EMP3544,2974,44,High,5,No Change,3,Neutral
EMP3545,252,20,Medium,4,Decrease,5,Unsatisfied
EMP3546,2975,39,High,2,Decrease,1,Satisfied
EMP3547,2976,4,Low,3,Decrease,5,Satisfied
EMP3548,2977,56,Medium,3,Increase,5,Satisfied
EMP3549,2978,47,Low,1,No Change,4,Satisfied
EMP3550,2979,44,High,3,Increase,1,Satisfied
EMP3551,2980,10,Medium,5,Increase,4,Satisfied
EMP3552,2981,26,Medium,3,No Change,1,Neutral
EMP3553,2982,42,High,2,No Change,5,Neutral
EMP3554,2983,36,Medium,1,Decrease,4,Unsatisfied
EMP3555,2196,62,High,4,Increase,5,Unsatisfied
EMP3556,2984,55,Medium,3,No Change,3,Satisfied
EMP3557,2985,72,Medium,3,No Change,3,Neutral
EMP3558,1341,25,High,4,Decrease,1,Unsatisfied
EMP3559,475,9,High,2,Decrease,5,Neutral
EMP3560,2986,1,Medium,3,No Change,4,Unsatisfied
EMP3561,2987,57,Medium,1,Increase,4,Neutral
EMP3562,2988,22,High,1,Decrease,5,Neutral
EMP3563,2989,11,Low,2,Increase,3,Neutral
EMP3564,2990,13,Low,4,Decrease,3,Satisfied
EMP3565,2991,10,Medium,2,No Change,5,Neutral
EMP3566,2992,52,Low,1,Increase,2,Satisfied
EMP3567,2993,7,High,4,Increase,4,Satisfied
EMP3568,2994,72,High,4,Increase,3,Unsatisfied
EMP3569,2995,4,Low,2,Increase,2,Unsatisfied
EMP3570,2996,32,High,1,No Change,3,Neutral
EMP3571,2997,31,Low,4,No Change,2,Neutral
EMP3572,2998,39,Medium,3,No Change,3,Unsatisfied
EMP3573,2999,52,High,5,Increase,2,Satisfied
EMP3574,3000,27,Medium,5,Increase,2,Neutral
EMP3575,943,71,Medium,1,No Change,5,Unsatisfied
EMP3576,2174,18,High,3,No Change,4,Satisfied
EMP3577,3001,28,Low,3,Decrease,5,Satisfied
EMP3578,3002,6,High,5,Increase,5,Unsatisfied
EMP3579,3003,68,High,3,Increase,3,Unsatisfied
EMP3580,1508,35,Medium,1,No Change,4,Neutral
EMP3581,1461,67,Low,2,No Change,4,Unsatisfied
EMP3582,739,25,Low,3,No Change,1,Neutral
EMP3583,3004,42,Medium,2,Increase,3,Neutral
EMP3584,3005,40,Medium,1,No Change,5,Neutral
EMP3585,958,8,High,2,Decrease,3,Unsatisfied
EMP3586,3006,37,High,4,No Change,5,Unsatisfied
EMP3587,3007,13,High,2,No Change,2,Neutral
EMP3588,3008,59,Low,5,No Change,5,Unsatisfied
EMP3589,3009,8,Low,2,Decrease,4,Unsatisfied
EMP3590,3010,44,Medium,5,Increase,1,Satisfied
EMP3591,3011,38,High,1,Decrease,4,Neutral
EMP3592,3012,48,High,3,Decrease,3,Satisfied
EMP3593,1341,15,High,1,Increase,1,Satisfied
EMP3594,58,16,High,4,Decrease,5,Satisfied
EMP3595,3013,70,High,4,Increase,2,Satisfied
EMP3596,3014,2,Medium,2,Decrease,2,Satisfied
EMP3597,3015,41,High,1,Increase,3,Satisfied
EMP3598,3016,9,High,5,Decrease,5,Satisfied
EMP3599,923,8,Low,3,Increase,3,Neutral
EMP3600,2082,56,High,2,Decrease,1,Neutral
EMP3601,3017,28,Low,1,No Change,1,Neutral
EMP3602,3018,7,High,4,No Change,1,Unsatisfied
EMP3603,1604,45,Low,2,Decrease,5,Unsatisfied
EMP3604,290,29,High,3,Increase,4,Neutral
EMP3605,365,47,Medium,1,Increase,2,Satisfied
EMP3606,3019,58,Low,2,Decrease,3,Satisfied
EMP3607,3020,32,High,1,Increase,2,Satisfied
EMP3608,3021,69,Low,4,Decrease,1,Satisfied
EMP3609,2728,11,High,3,Increase,4,Unsatisfied
EMP3610,3022,46,High,2,Decrease,2,Unsatisfied
EMP3611,3023,14,Low,3,No Change,1,Neutral
EMP3612,3024,72,Low,4,No Change,2,Neutral
EMP3613,180,58,Medium,4,Increase,1,Neutral
EMP3614,2644,27,High,5,Increase,1,Neutral
EMP3615,1946,58,High,4,Decrease,4,Unsatisfied
EMP3616,3025,26,Medium,2,Increase,4,Unsatisfied
EMP3617,3026,46,Medium,4,Decrease,3,Satisfied
EMP3618,3027,49,High,1,Decrease,1,Neutral
EMP3619,3028,44,Medium,4,No Change,1,Neutral
EMP3620,3029,56,High,5,Decrease,2,Unsatisfied
EMP3621,3030,61,Low,5,Increase,5,Satisfied
EMP3622,3031,36,High,2,Decrease,1,Satisfied
EMP3623,3032,10,High,1,No Change,2,Satisfied
EMP3624,3033,32,Medium,3,Increase,1,Neutral
EMP3625,998,35,High,5,Increase,4,Unsatisfied
EMP3626,3034,46,Medium,3,Decrease,5,Unsatisfied
EMP3627,3035,41,Medium,2,No Change,1,Satisfied
EMP3628,3036,10,Medium,1,Decrease,2,Unsatisfied
